Index	NumberPSM	Gene	MaxPepProb	ReferenceIntensity	sample-01	sample-02	sample-03	sample-04	sample-05	sample-06	sample-07	sample-08	sample-09	sample-10	sample-11	sample-12	sample-13	sample-14	sample-15	sample-16
Q9CZX9	1	Emc4	0.9881	15.615563586323502	15.281198691447203	15.813645882587087	15.532421788133076	15.390906003410405	15.583982330790633	15.719007481185432	15.679722181992322	15.831849785670569	NA	NA	NA	NA	NA	NA	NA	NA
Q9CZY3	5	Ube2v1	0.9998	21.086234075456684	20.68495928791473	21.0975492659367	21.381521388790258	21.385096309459385	21.172705542964984	21.14858870391955	21.241850197567395	21.163435715376913	16.615048010652195	16.589341863219193	NA	NA	NA	NA	NA	NA
Q9D023	2	Mpc2	0.9999	19.06411472430154	18.985855448823408	19.28723240449218	19.66397204270263	19.61025058766272	19.456968660130215	19.293304467351735	19.2761403830732	19.284167720227888	14.971153034840238	14.408382969260323	NA	NA	NA	NA	NA	NA
Q9D051	32	Pdhb	1.0	23.42169152569975	23.310262732409953	23.576256874817975	23.91964577420747	23.87538323402073	23.737776155390854	23.686806190030392	23.572598700703708	23.605056030818616	19.108655071122847	18.522622922174428	NA	NA	NA	NA	NA	NA
Q9D0E1	6	Hnrnpm	1.0	20.003168182158753	19.925781292154486	19.93763054462559	20.186247583110557	20.185592539646304	20.417404304809796	20.367521285146722	19.96859968095837	20.29041567342099	15.363543404460037	15.5790050839736	NA	NA	NA	NA	NA	NA
Q9D0F9	4	Pgm1	0.9998	23.070280572519465	22.532460697151798	23.007824470599942	23.226835063895273	23.05076062921095	23.358873691230304	23.24830874790087	22.930967076603203	23.11710353307005	NA	NA	NA	NA	NA	NA	NA	NA
Q9D0J8	1	Ptms	0.9987	16.629396446928585	16.076430700809528	16.166443985024035	16.369635595412863	16.553606998729293	16.874398791774407	17.5041013919776	16.04853468155881	16.7948792246794	NA	NA	NA	NA	NA	NA	NA	NA
Q9D0K2	20	Oxct1	1.0	21.201846516658925	20.953991891330904	21.396763838706953	21.766729638007412	21.660305067881236	21.515512123863676	21.459240427833155	21.358288229119335	21.307010093247513	16.967474634014295	17.142758167744823	NA	NA	NA	NA	NA	NA
Q9D0M1	1	Prpsap1	1.0	15.818811356118019	15.442237997262117	15.876794964642531	16.216337515467053	16.19067044342781	15.93904281504221	16.049329811806565	15.979521280946518	16.016033881952627	11.580048783838997	NA	NA	NA	NA	NA	NA	NA
Q9D0M3	18	Cyc1	1.0	23.45123380928972	23.157022644672857	23.507978742243896	23.90099301677449	23.854351774442122	23.87717446329932	23.86401249300279	23.608586321724097	23.528460406833563	19.234418988991806	19.01444058667328	NA	NA	NA	NA	NA	NA
Q9D0M5	9	Dynll2	1.0	23.457633159463168	23.09506414740647	23.600017811084033	23.83183930832236	23.788305227026697	23.92733647222426	23.90886954016373	23.77302347364316	23.676281189456155	19.20400714732978	18.786034747502267	NA	NA	NA	NA	NA	NA
Q9D0S9	2	Hint2	1.0	20.164804933098445	19.87805327162476	20.399789989063287	20.729911855334837	20.64709285507505	20.41409328120849	20.324152691266494	20.215806485077206	20.364391111662865	15.687152886722155	15.979241693069996	NA	NA	NA	NA	NA	NA
Q9D0T1	2	Snu13	1.0	19.656985637698885	19.296551213389755	19.528986516659238	19.68979568143252	19.67433077645155	20.24748356862618	20.230737290345868	20.010101023631623	20.132968232070624	15.204552396932721	14.860143812247006	NA	NA	NA	NA	NA	NA
Q9D164	2	Fxyd6	0.9996	19.348245729944804	18.920999195969546	19.061554515785286	19.677375323807556	19.357788132769194	19.881878073370387	19.91528991265426	19.747665850867282	19.750109391146967	15.405567892213828	14.955575393373039	NA	NA	NA	NA	NA	NA
Q9D172	12	Gatd3	1.0	21.284447281992513	21.222985800344386	21.284287602822268	21.63614092541116	21.597245450516635	21.660226989296284	21.702096327666286	21.479772982589324	21.56841419679908	17.042158099938433	17.005205221879873	NA	NA	NA	NA	NA	15.721944055030672
Q9D173	2	Tomm7	0.999	15.402569035111183	14.891443747392334	15.319977382386481	15.344715560879326	15.667952503586587	15.725747410764946	15.74076353345483	15.478161340370683	15.474277070768467	12.107227479475611	NA	NA	NA	NA	NA	NA	NA
Q9D1A2	5	Cndp2	0.9993	18.729347098984054	18.469396817363304	18.835248869726268	19.144739906458312	19.10242677507062	19.036309497812173	19.085300815309605	18.86805804955739	18.852270868575935	15.020873111425464	14.758257964699522	NA	NA	NA	NA	NA	NA
Q9D1D4	4	Tmed10	0.9998	19.708630085683023	19.478234123336836	19.935310328170647	20.29234867042884	20.243174524879592	20.04541875982022	19.95637444279238	19.875395182825436	19.79599711601509	15.130715673716093	14.873466926437974	NA	NA	NA	NA	NA	NA
Q9D1G1	7	Rab1b	1.0	21.721853643864346	21.480888646066653	21.767870973105634	22.18603902924129	22.05853080668745	22.111211581297134	22.082537845452464	21.98219171103533	22.106468357971455	17.55598441196415	17.686602768406278	NA	17.747754850489777	NA	NA	17.643753390036856	NA
Q9D1G5	2	Lrrc57	0.9822	19.695333424644538	19.63604791750102	19.759488573208813	20.325516205312233	20.10367435010439	20.137690068750356	19.962247941878932	19.945822241521082	20.00144398485836	15.532637959626092	15.560869856128901	NA	NA	NA	NA	NA	NA
Q9D1I6	1	Mrpl14	0.9995	15.481727836358063	15.198696373138164	15.300354012320824	15.357369159799768	15.832072843211254	15.754967986450495	15.296545793824164	15.425244499613076	15.558061648212634	NA	NA	NA	NA	NA	NA	NA	NA
Q9D1K2	3	Atp6v1f	1.0	19.80540804299487	19.503134365423165	19.829318106339535	20.12333828569011	20.014259917068816	20.094631830619303	20.149827545931768	20.068951712962917	20.062740245638803	15.128396169964585	15.156909485895822	NA	NA	NA	NA	NA	NA
Q9D1T0	2	Lingo1	1.0	18.763069089149187	18.35620756088706	18.741978260847535	19.018114620004102	18.961099419468933	18.891619348043868	18.915354586501014	18.914808182788576	18.849432438024895	14.352357947761355	NA	NA	NA	NA	NA	NA	NA
Q9D1X0	1	Nol3	0.9668	14.753624735891952	14.083694587345873	14.51372300069932	14.984078892952702	14.65127819871184	14.950333663307674	14.804025274213823	14.931611902977055	14.90028166505356	NA	NA	NA	NA	NA	NA	NA	NA
Q9D2G2	19	Dlst	1.0	22.287432730665852	21.956785283467667	22.265377416415202	22.54906355501799	22.55645868167875	22.608941444851165	22.619206056178363	22.494209531510787	22.525037006513372	18.18058082945705	18.230564220013658	16.441572854346116	NA	NA	16.503600809701414	NA	NA
Q9D2P8	4	Mobp	1.0	22.59366168865551	22.64639070285222	22.599404525192583	22.78063294341259	22.720834281851506	22.939418660809704	22.870432147779095	22.614068685090334	22.88205808345105	17.9061513175405	17.719071235468352	NA	NA	NA	NA	NA	NA
Q9D2R6	5	Coa3	0.9999	20.126228350574877	20.008489180315117	20.22456003856134	20.491171042133374	20.533093864330567	20.342213766367447	20.29203373559605	20.18859106442485	20.438101177421267	15.543756243166113	15.710315136234655	NA	NA	NA	NA	NA	NA
Q9D394	8	Rufy3	1.0	20.207948636804392	19.841409344983873	20.075055290871337	20.366480088480934	20.316758267553396	20.489371050278038	20.3558752908032	20.033039644165584	20.497383060664262	16.399413320266344	16.194405329714478	NA	NA	NA	NA	NA	NA
Q9D3A9	6	Ttyh1	1.0	21.2670666859788	21.192224096986806	21.314699973518145	21.725671359139398	21.655944212843142	21.620519116795542	21.44868244299058	21.290427837466424	21.416159324243328	16.765551123437778	16.99056889596629	NA	NA	NA	NA	NA	NA
Q9D3D9	5	Atp5f1d	1.0	22.648911957550233	22.40772876604306	22.621234091741417	22.856408603949422	22.727089886339666	22.83541821262913	22.951655106591005	22.73594418268998	22.838741356954156	19.065066429687	19.19081245509142	NA	NA	NA	NA	NA	NA
Q9D3P8	4	Plgrkt	1.0	19.547540163242946	19.533523636211967	19.32917133750401	19.63356134931804	19.71007571950871	20.044028527241355	19.991178291988103	19.328344368037307	19.796187832730656	15.598821184962203	15.336809671857388	NA	NA	NA	NA	NA	NA
Q9D415	4	Dlgap1	0.9998	18.949573141612845	18.65464299809121	18.78571585824076	19.197080842252525	19.003462886341094	19.21189400267602	19.15481263699484	18.94574288517165	19.101762671758024	14.220703144217376	14.308855694289518	NA	NA	NA	NA	NA	NA
Q9D5T0	4	Atad1	1.0	19.429108545820043	19.306917966389328	19.28362064052833	19.825715222174644	19.679107071224973	20.021833164180155	20.07643587659595	19.45742166662611	19.786316188814475	15.421688511532444	15.095700930057696	NA	NA	NA	NA	NA	NA
Q9D6F4	1	Gabra4	0.9976	15.32293059644333	14.377222431192054	15.620969398108926	15.402479673977393	15.302934115292068	15.673391147379316	15.635588531601707	14.711496808502668	15.375239895935751	NA	NA	NA	NA	NA	NA	NA	NA
Q9D6F9	29	Tubb4a	1.0	24.620394073996405	24.404047416551002	24.6752166963791	25.045333502741094	25.017023224494693	24.904782399410998	24.874010611232702	24.71707801584365	24.791682357800696	20.296177625323896	20.08424562976558	19.886099256292383	20.058967571127937	20.739645465766014	20.481641146542078	19.942817539899718	20.76153298648306
Q9D6J5	8	Ndufb8	1.0	21.987657946769946	21.62440541714321	22.02059860900033	22.442126707233875	22.32907422751532	22.504162162114643	22.563841784836942	22.23578488403765	21.95013399927146	18.072492456003502	17.724828952726998	NA	NA	NA	NA	NA	NA
Q9D6J6	13	Ndufv2	1.0	21.50903496660586	21.327415345770387	21.729709361278662	22.143395136352215	22.000834763519435	21.739094407490942	21.735459462218284	21.44374586388186	21.417756195336008	17.12957973228259	17.16315468863466	NA	NA	NA	NA	NA	NA
Q9D6M3	17	Slc25a22	1.0	23.843385655509742	23.736027769408867	23.899136238746646	24.333109196590264	24.204738015220677	24.16109337710808	23.983474699223056	23.982536619944863	24.050230566500662	19.563548205873346	19.12888442930999	NA	NA	NA	NA	NA	NA
Q9D6R2	21	Idh3a	1.0	23.416136182856402	23.146380088867428	23.46701229154352	23.87160947922163	23.753865961135624	23.765344137210626	23.659412522193474	23.557968522368665	23.66725095249464	19.050051606556877	18.815455046047074	NA	NA	NA	NA	NA	NA
Q9D6U8	4	Fam162a	1.0	20.231623615743334	19.973583328238558	20.222211584215437	20.552396210944302	20.602841466346675	20.6366293568619	20.58794824241037	20.509879407124654	20.610911931592504	16.618732398018103	16.18051357153331	NA	NA	NA	NA	NA	NA
Q9D710	1	Tmx2	0.9996	17.65822670011754	17.44477565443749	17.925001210748327	18.45265966636033	18.219533972648623	17.98945254969277	17.909401819600532	17.84314150538438	17.750470432348163	13.053388960380166	12.705047112457738	NA	NA	NA	NA	NA	NA
Q9D7A8	2	Armc1	1.0	17.898058359034472	17.186530869544324	17.44397544388464	17.921807881325236	17.71742392430802	18.425707756074843	18.43855566379858	18.16703932163937	18.343458423280442	12.541138519910689	13.077525637546925	NA	NA	NA	NA	NA	NA
Q9D7G0	1	Prps1	1.0	17.00434417623231	16.42127080131387	16.795495642406454	17.449649759727304	17.12443805453959	17.61887717437633	17.63306232671397	17.538353340148603	17.40540263520671	13.293663453563642	13.635027406994253	NA	NA	NA	NA	NA	NA
Q9D7P6	2	Iscu	0.999	17.47439872926525	17.35713504338094	17.109261993172243	17.454943040111242	17.374639064550028	17.833489179720676	17.959536679899898	17.272834707580127	17.827557861581827	NA	NA	NA	13.122966536865631	NA	NA	NA	NA
Q9D7X3	3	Dusp3	1.0	19.284033611080314	18.921395253944763	19.081462763702604	19.568207745875412	19.37011761130218	19.517705099963955	19.415370233060216	19.26996935398027	19.44057665185397	15.483094614684504	14.62014713645993	NA	NA	NA	NA	NA	NA
Q9D832	3	Dnajb4	0.9999	18.037903179414908	17.782330211494187	18.149310533657342	18.41074874840552	18.387076617608805	18.512366770840973	18.383952822191073	18.327868785718216	18.33230946527993	14.307766759706084	14.151247960330759	NA	NA	NA	NA	NA	NA
Q9D855	13	Uqcrb	1.0	23.929809959266017	23.9667845728823	24.037226353835404	24.242537377326098	24.28232566553248	24.21037537719396	24.168209830592584	24.047044091492232	24.07832984260544	19.683694501763053	19.62859561915189	NA	NA	NA	NA	NA	NA
Q9D880	4	Timm50	0.9998	20.014942724994576	19.646180914692277	19.944449619953172	20.53868622255803	20.26718551596527	20.151602230523483	20.194065427792797	19.97713143783372	20.041557710328895	15.707410886003395	15.360019347350935	NA	NA	NA	NA	NA	NA
Q9D8B3	5	Chmp4b	1.0	20.748500827598725	20.858152615495776	20.521328035877485	20.953155912748013	21.042064735159272	21.158425816409686	21.06084845863081	20.916944086951162	21.035812216917876	16.699690436731235	16.591035070959457	NA	NA	NA	NA	NA	NA
Q9D8B7	2	Jam3	0.9872	18.677950864836916	18.403326881913905	18.068835598130164	18.470704767481628	18.8765655494895	19.207145928353	19.17906151099572	18.394001602836422	18.934937147728125	14.059302814551845	NA	NA	NA	NA	NA	NA	NA
Q9D8E6	6	Rpl4	1.0	21.02791571909796	20.88074601026532	21.04344384149433	21.37960854336723	21.353713489140105	21.409253350096858	21.34342058000633	21.36880525300137	21.536704556363645	16.97669313098735	16.250127431393363	NA	NA	NA	NA	NA	NA
Q9D8N0	7	Eef1g	0.9999	20.642614534745473	20.57233786930075	20.712022531193224	21.209214533594537	21.01494286781043	20.964515567515356	20.761727002627588	20.92885066019348	20.85696436018148	16.229481112168067	15.975149381495118	NA	16.817496058620357	NA	NA	NA	NA
Q9D8S9	1	Bola1	0.998	15.004448174142045	14.70858053170302	14.583113368161555	15.277695907505732	15.044930357310985	15.220826131498372	14.8944163001443	15.130088928227853	15.036307176777362	NA	NA	NA	NA	NA	NA	NA	NA
Q9D8W7	2	Ociad2	0.9995	17.82872164304071	17.571663336791325	17.15125086522178	18.037674932512306	17.63925743848304	18.32470887596632	18.50238113314979	17.365599993999872	18.117779159149965	NA	12.782913109824515	NA	NA	NA	NA	NA	NA
Q9D8Y0	13	Efhd2	1.0	21.606462762732807	21.42426207908539	21.701257882691067	22.104201170931752	21.994531301017297	21.906077541474552	21.940960076328125	21.814764216782436	21.922365658702947	17.44390226952321	16.96758648493143	NA	NA	NA	NA	NA	NA
Q9D938	1	Tmem160	0.9962	15.980745104896535	16.2787628696176	15.572677455505698	16.37940905711323	16.101448943045785	16.6742395127899	16.692886052078357	15.841924498027351	16.426296366316038	11.236817915632647	11.61539993572012	NA	NA	NA	NA	NA	NA
Q9DAK9	1	Phpt1	0.9927	18.587758208467	18.49724909317602	18.53444509632142	19.141262702644976	19.07475299152444	19.08561503249611	18.956671599897593	18.576290547392407	19.09919423418659	14.403105665542654	14.319157596869875	NA	NA	NA	NA	NA	NA
Q9DAS9	12	Gng12	1.0	22.07515998208353	22.11395339272977	21.842628008206503	22.289973384194703	22.32452517719597	22.661158490343578	22.51734339268883	22.22743123569248	22.479696877148385	17.711481235897388	17.370328271331733	NA	NA	NA	NA	NA	NA
Q9DB05	7	Napa	1.0	20.35247294163321	20.154094004287202	20.500481429989463	20.814492079338795	20.526266045920895	20.604228670834242	20.538594954499086	20.390764526146356	20.51861968882688	15.955178853256006	15.262918458572988	NA	NA	NA	NA	NA	NA
Q9DB15	1	Mrpl12	0.9999	15.806635149257545	15.597613969380102	15.96530628961728	16.10715864311726	16.219731139782244	16.37398976829809	16.13687633971969	16.32774474425643	15.833454680919615	12.849645092701781	NA	NA	NA	NA	NA	12.905363455621627	NA
Q9DB20	21	Atp5po	1.0	23.85411035342248	23.66811257020135	23.786690432329742	24.273250428894944	24.129697936852228	24.33221751965945	24.273339401596616	24.044537805045422	24.224818559802827	19.5343429036771	19.007391824148492	NA	NA	NA	NA	NA	NA
Q9DB34	1	Chmp2a	0.9873	17.188233426101917	17.291947380987327	17.314782933659867	17.76623604787337	17.766806789337206	17.51281788465385	17.348538195694204	17.25664006061162	17.5648661301102	13.102221790559971	13.393492199210819	NA	NA	NA	NA	NA	NA
Q9DB41	2	Slc25a18	0.9984	19.838858377732336	19.865850223562905	19.966034569500174	20.188879918124968	20.21195181999433	20.282286898050963	20.046080681320145	20.254132012241513	20.276799186536586	15.612768007289418	15.184393174816583	NA	NA	NA	NA	NA	NA
Q9DB60	1	Prxl2b	0.9987	17.709932992724017	17.72430172172143	17.636255505878793	17.950666417050176	18.01799004695088	18.168136927663554	18.38697106031662	17.71890870060077	18.345098739927735	13.50925321484524	12.819692781768572	NA	NA	NA	NA	NA	NA
Q9DB75	3	Cdip1	0.9787	19.469697441017946	19.324671629681248	19.390194667697244	19.804859677490644	19.805990935290726	19.818143460279593	19.961490383546042	19.605800278554955	19.968626085476426	15.734758582772745	15.61540122545245	NA	NA	NA	NA	NA	NA
Q9DB77	46	Uqcrc2	1.0	22.795921206652018	22.683284925067362	22.880814831763843	23.248558022179242	23.181430732821607	23.237819670016858	23.173185169585928	22.995310891327644	23.058072075321068	18.63021446184109	18.418715849779566	NA	NA	NA	NA	NA	15.94877240351244
Q9DBC7	1	Prkar1a	1.0	17.99424858310509	17.73528881216974	17.978260126198567	18.6705196698804	18.535547735052432	18.509633781897865	18.30529615037628	18.185565490055893	18.25632836241725	14.102810790701652	13.476843076569498	NA	NA	NA	NA	NA	NA
Q9DBG3	25	Ap2b1	1.0	23.05916443813503	22.94813365260628	23.13310568135063	23.636268226611442	23.506167482821485	23.407930633032475	23.32006120374431	23.20305788693627	23.25494821755838	18.456132902150078	18.501974052089537	17.617488682330972	NA	NA	NA	NA	NA
Q9DBJ1	27	Pgam1	1.0	23.61556130959947	23.502818680234313	23.749408349949732	24.133675403250802	23.99586659891972	23.997667854372555	24.030798505239403	23.72086346348816	23.845532184958046	19.319386365472745	18.98526664790883	NA	NA	NA	NA	NA	NA
Q9DBP5	4	Cmpk1	0.9963	21.171952540495166	21.0712633960736	21.33729873218941	21.55449792515444	21.557494231044547	21.560355889094886	21.570615083795236	21.361122343226203	21.433873829107366	16.831846155504685	16.81677644519739	NA	NA	NA	NA	NA	NA
Q9DC07	9	Nebl	1.0	20.414491880177273	20.280243139349906	20.463185042306364	20.750631662763517	20.79867841371142	20.792618912018064	20.727397592941188	20.598604846651636	20.6189613346453	16.675149439799522	16.158824405841806	NA	NA	NA	NA	NA	NA
Q9DC69	16	Ndufa9	1.0	21.795162879364124	21.690915206760987	21.935366035555496	22.40568635442026	22.234134910570564	22.163500283097388	22.06974900765953	21.993673142414323	22.014096181604177	17.678979184391537	17.42541822682924	NA	NA	NA	NA	NA	NA
Q9DC70	7	Ndufs7	1.0	21.249425647236322	21.183035120175326	21.373224608692844	21.51347322928236	21.66501808786269	21.53260651379203	21.44961112881922	21.3634026123509	21.530820210652383	17.050552238809722	16.765887709054663	NA	NA	NA	NA	NA	NA
Q9DCC8	1	Tomm20	1.0	20.163729637365783	20.073195199640676	20.175653563184838	20.29494635048262	20.33195223069341	20.485017153583566	20.371604584320554	20.26398495488634	20.556027877148118	15.682058760238625	NA	NA	NA	NA	NA	NA	NA
Q9DCJ5	12	Ndufa8	1.0	22.865484330437297	22.78685608143273	22.973020860077433	23.206902399095146	23.2871179032354	23.254034489347532	23.32191925398806	23.11491388393417	23.178269981378445	18.706321207896206	18.400068501166945	NA	NA	NA	NA	NA	NA
Q9DCN2	1	Cyb5r3	0.9815	18.969515497170676	18.77845722636379	18.827597918213726	19.152884789868178	19.19832327385252	18.930297667663865	18.829647015625447	18.840347302141073	19.126794271788263	NA	NA	NA	NA	NA	NA	NA	NA
Q9DCP2	2	Slc38a3	1.0	20.878181845282203	20.546854586702825	21.082085204403327	21.24773551994348	21.18564141072311	21.3288149014678	21.360878343411496	21.319029173748188	21.234848581625847	17.15619982583666	16.226139019565995	NA	NA	NA	NA	NA	NA
Q9DCS3	3	Mecr	1.0	21.456834796874396	21.1795696814157	21.43195274344833	21.677577431174942	21.6319188840506	21.48420851419723	21.6957962548901	21.49510668428281	21.406443232782593	17.4234966129624	17.686095474310655	NA	NA	NA	NA	NA	NA
